id_ticket,cantidad,producto,precio,total_producto
1PPY1I,2,Detergente 2kg,86.68,173.36
1PPY1I,3,Detergente 2kg,94.24,282.72
1Q0UK2,2,Pollo 1kg,121.94,243.89
1Q0UK2,1,Pan Baguette,28.55,28.55
1Q0UK2,2,Arroz 1kg,38.81,77.61
1Q0UK2,3,Pollo 1kg,125.89,377.66
1Q0UK2,2,Audífonos,1471.3,2942.61
1Q0UK2,1,Microondas,1991.4,1991.4
1Q0UK2,3,Pollo 1kg,116.84,350.53
1Q0UK2,3,Pan Baguette,31.4,94.19
1Q0UK2,1,Detergente 2kg,92.58,92.58
1Q0UK2,1,Refresco 2L,34.3,34.3
1QTBU1,2,Audífonos,3322.13,6644.26
1QTBU1,4,Huevos 12pz,79.13,316.54
1QTBU1,3,Licuadora,832.93,2498.79
1SFP7I,3,Detergente 2kg,93.04,279.13
1SFP7I,2,Sartén antiadherente,339.01,678.02
1SFP7I,1,Licuadora,794.83,794.83
1SFP7I,1,Leche 1L,25.76,25.76
1SFP7I,1,Audífonos,1505.54,1505.54
1SFP7I,3,Licuadora,823.52,2470.57
1SFP7I,3,Leche 1L,25.88,77.64
1SFP7I,3,Huevos 12pz,82.74,248.22
1SFP7I,2,Detergente 2kg,86.61,173.22
1SFP7I,3,Pan Baguette,30.15,90.44
1SFP7I,2,Arroz 1kg,41.44,82.87
1SFP7I,1,Leche 1L,24.33,24.33
1SQGSF,3,Celular básico,5090.28,15270.85
1SQGSF,5,Celular básico,5041.96,25209.81
1SQGSF,5,Arroz 1kg,39.63,198.14
1SQGSF,1,Arroz 1kg,39.85,39.85
1SQGSF,3,Huevos 12pz,76.9,230.69
1SQGSF,5,Pan Baguette,28.85,144.26
1U06NS,2,Arroz 1kg,39.15,78.3
1U06NS,1,Huevos 12pz,81.22,81.22
1U06NS,1,Detergente 2kg,91.19,91.19
1U06NS,3,Pan Baguette,30.1,90.31
1U06NS,1,Pollo 1kg,120.38,120.38
1U06NS,1,Huevos 12pz,81.66,81.66
1U06NS,2,Microondas,1925.15,3850.31
1U06NS,2,Detergente 2kg,86.23,172.47
1U06NS,2,Pollo 1kg,121.82,243.64
1U06NS,1,Sartén antiadherente,347.26,347.26
1U06NS,1,Arroz 1kg,39.89,39.89
1U06NS,3,Pollo 1kg,121.36,364.09
1U06NS,1,Detergente 2kg,91.18,91.18
1U06NS,1,Pan Baguette,30.58,30.58
1U06NS,2,Pan Baguette,31.19,62.39
1UODHH,1,Leche 1L,25.34,25.34
1UODHH,1,Leche 1L,23.96,23.96
1UODHH,2,Pan Baguette,31.04,62.07
1UODHH,3,Detergente 2kg,93.63,280.89
1UODHH,3,Sartén antiadherente,341.93,1025.8
1UODHH,3,Detergente 2kg,90.96,272.88
1UODHH,2,Sartén antiadherente,353.81,707.61
1UODHH,2,Sartén antiadherente,333.73,667.46
1UODHH,3,Huevos 12pz,83.24,249.71
1UODHH,3,Huevos 12pz,81.21,243.63
1UODHH,3,Huevos 12pz,80.09,240.27
1WPSDU,1,Leche 1L,25.13,25.13
1WPSDU,3,Licuadora,780.74,2342.22
1WPSDU,2,Detergente 2kg,90.01,180.02
1WPSDU,1,Huevos 12pz,79.25,79.25
1WPSDU,6,Arroz 1kg,39.65,237.89
1WPSDU,1,Huevos 12pz,83.65,83.65
1WPSDU,1,Huevos 12pz,83.17,83.17
1WPSDU,1,Huevos 12pz,83.19,83.19
1WPSDU,1,Huevos 12pz,76.2,76.2
1WPSDU,1,Licuadora,813.27,813.27
1WPSDU,2,Sartén antiadherente,362.34,724.67
1X1P69,1,Refresco 2L,35.67,35.67
1X1P69,2,Microondas,1982.59,3965.18
1X1P69,2,Huevos 12pz,80.46,160.92
1X1P69,1,Pan Baguette,30.89,30.89
1X1P69,2,Detergente 2kg,88.33,176.66
1X1P69,1,Pan Baguette,29.31,29.31
1X1P69,3,Pollo 1kg,125.9,377.7
1X1P69,2,Huevos 12pz,81.9,163.81
1X1P69,3,Sartén antiadherente,343.12,1029.36
1X1P69,1,Pollo 1kg,122.4,122.4
1X7XAT,0,Arroz 1kg,39.37,0.0
1Y5C2O,1,Leche 1L,25.92,25.92
1Y5C2O,3,Sartén antiadherente,341.22,1023.65
1Y5C2O,1,Pan Baguette,28.85,28.85
1Y5C2O,3,Leche 1L,25.91,77.74
1Y5C2O,2,Pan Baguette,29.06,58.13
1Y5C2O,2,Leche 1L,23.98,47.96
1Y5C2O,3,Detergente 2kg,89.32,267.96
1Y5C2O,1,Huevos 12pz,77.23,77.23
1Y5C2O,2,Pan Baguette,30.6,61.19
1Y5C2O,2,Pollo 1kg,115.77,231.54
1Y5C2O,2,Sartén antiadherente,342.74,685.49
1Y5C2O,2,Sartén antiadherente,365.43,730.86
1Y5C2O,3,Licuadora,768.93,2306.78
1Y5C2O,1,Leche 1L,24.59,24.59
20E9XY,1,Arroz 1kg,39.42,39.42
20E9XY,1,Microondas,1909.98,1909.98
20E9XY,2,Pollo 1kg,119.64,239.28
20E9XY,1,Pollo 1kg,115.49,115.49
20E9XY,1,Refresco 2L,33.38,33.38
20E9XY,2,Pollo 1kg,118.41,236.83
20E9XY,2,Refresco 2L,36.05,72.1
20E9XY,3,Leche 1L,24.33,72.98
20E9XY,2,Pan Baguette,29.2,58.41
20E9XY,3,Licuadora,784.22,2352.67
20E9XY,2,Huevos 12pz,80.83,161.66
20E9XY,2,Sartén antiadherente,351.92,703.84
215P2W,1,Pollo 1kg,125.62,125.62
215P2W,3,Huevos 12pz,80.42,241.26
215P2W,3,Huevos 12pz,82.06,246.19
215P2W,3,Detergente 2kg,88.66,265.98
215P2W,1,Huevos 12pz,76.39,76.39
215P2W,3,Pan Baguette,29.47,88.42
215P2W,3,Pollo 1kg,120.92,362.76
215P2W,3,Refresco 2L,36.04,108.12
215P2W,1,Audífonos,1564.45,1564.45
215P2W,2,Audífonos,1431.14,2862.28
215P2W,3,Refresco 2L,33.57,100.71
215P2W,3,Pan Baguette,30.07,90.22
21NU0G,1,Leche 1L,26.19,26.19
21NU0G,2,Huevos 12pz,82.27,164.54
21NU0G,1,Huevos 12pz,80.9,80.9
21NU0G,2,Leche 1L,25.53,51.07
21NU0G,3,Huevos 12pz,82.01,246.04
21NU0G,1,Sartén antiadherente,333.12,333.12
21NU0G,1,Microondas,1934.77,1934.77
21NU0G,1,Leche 1L,25.29,25.29
21NU0G,3,Arroz 1kg,41.81,125.43
21NU0G,2,Detergente 2kg,90.95,181.9
21NU0G,1,Audífonos,1552.76,1552.76
224IBE,3,Arroz 1kg,39.73,119.2
224IBE,2,Pan Baguette,29.24,58.48
224IBE,2,Leche 1L,25.62,51.24
224IBE,3,Sartén antiadherente,353.48,1060.43
224IBE,2,Pan Baguette,28.65,57.29
224IBE,3,Leche 1L,25.71,77.14
224IBE,1,Pan Baguette,29.77,29.77
224IBE,3,Pollo 1kg,118.77,356.3
224IBE,1,Refresco 2L,35.91,35.91
224IBE,1,Huevos 12pz,78.17,78.17
224IBE,2,Microondas,1923.67,3847.34
22M1X3,3,Refresco 2L,35.92,107.76
22M1X3,3,Huevos 12pz,79.34,238.03
22M1X3,1,Pan Baguette,30.87,30.87
22M1X3,2,Arroz 1kg,39.35,78.71
22M1X3,1,Audífonos,1438.21,1438.21
22M1X3,3,Pollo 1kg,123.73,371.2
22M1X3,2,Licuadora,781.19,1562.37
22M1X3,3,Huevos 12pz,78.7,236.11
22M1X3,1,Licuadora,822.45,822.45
22M1X3,1,Pollo 1kg,114.32,114.32
22M1X3,3,Detergente 2kg,86.15,258.45
264WKF,1,Licuadora,804.62,804.62
264WKF,1,Audífonos,1515.98,1515.98
264WKF,3,Sartén antiadherente,355.04,1065.13
264WKF,1,Arroz 1kg,39.25,39.25
264WKF,1,Leche 1L,23.96,23.96
264WKF,1,Detergente 2kg,86.82,86.82
264WKF,1,Pollo 1kg,121.65,121.65
264WKF,3,Detergente 2kg,89.21,267.62
264WKF,2,Huevos 12pz,78.24,156.49
26FYNE,2,Detergente 2kg,88.17,176.34
26FYNE,2,Licuadora,806.87,1613.73
26FYNE,3,Pollo 1kg,119.69,359.07
26FYNE,1,Huevos 12pz,79.3,79.3
26FYNE,3,Licuadora,784.32,2352.96
26FYNE,1,Leche 1L,25.89,25.89
26FYNE,3,Arroz 1kg,38.74,116.22
26FYNE,1,Huevos 12pz,76.44,76.44
26FYNE,3,Sartén antiadherente,360.71,1082.14
26FYNE,2,Leche 1L,25.89,51.78
26FYNE,1,Arroz 1kg,40.72,40.72
26L8XH,3,Leche 1L,25.5,76.49
26L8XH,1,Refresco 2L,36.45,36.45
26L8XH,2,Microondas,2017.45,4034.9
26L8XH,3,Huevos 12pz,77.79,233.36
26L8XH,1,Detergente 2kg,88.54,88.54
26L8XH,1,Pollo 1kg,123.49,123.49
26L8XH,1,Pan Baguette,30.61,30.61
26L8XH,2,Licuadora,801.17,1602.33
26L8XH,1,Detergente 2kg,93.46,93.46
26L8XH,1,Refresco 2L,36.23,36.23
26L8XH,2,Refresco 2L,34.92,69.84
26Q3IY,2,Leche 1L,25.05,50.1
26Q3IY,3,Leche 1L,24.56,73.68
26Q3IY,2,Sartén antiadherente,343.49,686.98
26Q3IY,3,Arroz 1kg,41.78,125.35
26Q3IY,1,Audífonos,1537.98,1537.98
26Q3IY,2,Arroz 1kg,40.68,81.35
26Q3IY,2,Huevos 12pz,82.18,164.37
26Q3IY,3,Huevos 12pz,78.18,234.53
26Q3IY,3,Pollo 1kg,122.84,368.51
26Q3IY,3,Arroz 1kg,38.61,115.83
26Q3IY,3,Refresco 2L,35.47,106.42
26Q3IY,1,Sartén antiadherente,338.22,338.22
26Q3IY,1,Pollo 1kg,124.06,124.06
28QH72,3,Licuadora,774.74,2324.21
28QH72,3,Huevos 12pz,83.32,249.96
28QH72,1,Refresco 2L,35.28,35.28
28QH72,3,Leche 1L,24.26,72.78
28QH72,1,Leche 1L,25.64,25.64
28QH72,3,Arroz 1kg,41.13,123.39
28QH72,3,Refresco 2L,34.4,103.21
28QH72,2,Refresco 2L,35.25,70.5
28QH72,1,Detergente 2kg,89.13,89.13
293QB6,2,Detergente 2kg,92.71,185.43
293QB6,1,Leche 1L,24.23,24.23
293QB6,3,Pan Baguette,31.14,93.42
293QB6,3,Leche 1L,24.55,73.65
293QB6,2,Arroz 1kg,39.31,78.61
293QB6,2,Pollo 1kg,115.25,230.5
293QB6,2,Pollo 1kg,117.9,235.8
293QB6,3,Detergente 2kg,93.38,280.13
293QB6,3,Refresco 2L,36.15,108.45
293QB6,3,Refresco 2L,33.69,101.06
293QB6,1,Pan Baguette,30.36,30.36
293QB6,1,Pollo 1kg,122.31,122.31
293QB6,1,Pan Baguette,28.69,28.69
29ABE9,3,Detergente 2kg,91.66,274.99
29ABE9,1,Microondas,1992.6,1992.6
29ABE9,1,Arroz 1kg,38.94,38.94
29ABE9,2,Leche 1L,25.59,51.19
29ABE9,1,Pollo 1kg,117.76,117.76
29ABE9,1,Pan Baguette,30.85,30.85
29ABE9,1,Audífonos,1445.74,1445.74
29ABE9,1,Refresco 2L,34.01,34.01
29ABE9,3,Sartén antiadherente,336.86,1010.59
29ABE9,2,Leche 1L,25.69,51.38
2BMANG,3,Detergente 2kg,89.98,269.95
2BMANG,2,Arroz 1kg,40.4,80.79
2BMANG,3,Arroz 1kg,40.08,120.24
2BMANG,1,Arroz 1kg,40.0,40.0
2BMANG,3,Leche 1L,26.17,78.52
2BMANG,2,Arroz 1kg,40.96,81.91
2BMANG,2,Huevos 12pz,78.68,157.36
2BMANG,3,Refresco 2L,33.44,100.31
2BMANG,3,Refresco 2L,36.4,109.2
2BMANG,1,Celular básico,4966.37,4966.37
2BMANG,2,Arroz 1kg,39.51,79.01
2C50L1,2,Pan Baguette,30.49,60.97
2C50L1,3,Pollo 1kg,117.73,353.2
2C50L1,2,Sartén antiadherente,345.06,690.11
2C50L1,2,Huevos 12pz,79.22,158.44
2C50L1,1,Huevos 12pz,77.49,77.49
2C50L1,1,Sartén antiadherente,362.09,362.09
2C50L1,3,Pollo 1kg,114.24,342.73
2C50L1,2,Sartén antiadherente,334.36,668.71
2C50L1,2,Arroz 1kg,40.24,80.47
2C50L1,3,Licuadora,818.91,2456.74
2C50L1,3,Refresco 2L,35.29,105.87
2C50L1,1,Sartén antiadherente,339.55,339.55
2C50L1,2,Huevos 12pz,82.92,165.84
2CP6YU,2,Pan Baguette,30.3,60.6
2CP6YU,1,Arroz 1kg,38.9,38.9
2CP6YU,1,Detergente 2kg,85.91,85.91
2CP6YU,2,Leche 1L,25.41,50.82
2CP6YU,3,Detergente 2kg,90.76,272.27
2CP6YU,1,Refresco 2L,35.43,35.43
2CP6YU,3,Refresco 2L,34.44,103.33
2CP6YU,3,Huevos 12pz,83.41,250.23
2CP6YU,1,Microondas,2076.99,2076.99
2CP6YU,1,Pan Baguette,29.45,29.45
2CP6YU,3,Refresco 2L,34.3,102.91
2CP6YU,1,Audífonos,1427.0,1427.0
2D8FUF,2,Licuadora,788.37,1576.75
2D8FUF,3,Leche 1L,24.09,72.28
2D8FUF,2,Arroz 1kg,40.28,80.55
2D8FUF,1,Refresco 2L,36.38,36.38
2D8FUF,1,Huevos 12pz,82.83,82.83
2D8FUF,2,Refresco 2L,34.09,68.17
2D8FUF,3,Pan Baguette,28.91,86.74
2D8FUF,3,Pan Baguette,31.27,93.81
2D8FUF,1,Pollo 1kg,120.02,120.02
2D8FUF,1,Pollo 1kg,120.39,120.39
2D8FUF,1,Licuadora,805.44,805.44
2D8FUF,3,Pan Baguette,30.19,90.56
2D8FUF,3,Sartén antiadherente,367.4,1102.19
2D8FUF,3,Arroz 1kg,38.74,116.23
2D8FUF,2,Refresco 2L,34.31,68.62
2FNTG3,1,Refresco 2L,36.16,36.16
2FNTG3,2,Detergente 2kg,86.85,173.7
2FNTG3,3,Detergente 2kg,93.23,279.68
2FNTG3,1,Leche 1L,24.18,24.18
2FNTG3,2,Licuadora,819.67,1639.33
2FNTG3,1,Microondas,2067.19,2067.19
2FNTG3,2,Huevos 12pz,80.71,161.42
2FNTG3,1,Audífonos,1493.2,1493.2
2FNTG3,1,Sartén antiadherente,344.5,344.5
2FNTG3,1,Arroz 1kg,38.06,38.06
2I0IMI,1,Arroz 1kg,41.99,41.99
2I0IMI,3,Leche 1L,25.22,75.67
2I0IMI,2,Pollo 1kg,122.43,244.86
2I0IMI,2,Sartén antiadherente,357.21,714.41
2I0IMI,2,Detergente 2kg,91.84,183.67
2I0IMI,3,Sartén antiadherente,356.18,1068.55
2I0IMI,1,Arroz 1kg,39.2,39.2
2I0IMI,2,Sartén antiadherente,357.79,715.59
2I0IMI,3,Detergente 2kg,90.83,272.48
2I0IMI,1,Sartén antiadherente,338.23,338.23
2I0IMI,3,Pollo 1kg,125.27,375.8
2I0IMI,1,Leche 1L,25.64,25.64
2I0IMI,2,Pollo 1kg,119.75,239.51
2I0IMI,2,Detergente 2kg,88.67,177.34
2I0IMI,2,Arroz 1kg,41.92,83.83
2JKWUG,1,Huevos 12pz,79.2,79.2
2JKWUG,1,Leche 1L,24.84,24.84
2JKWUG,1,Pollo 1kg,114.87,114.87
2JKWUG,3,Leche 1L,24.97,74.92
2JKWUG,3,Pan Baguette,30.14,90.41
2JKWUG,3,Audífonos,1509.84,4529.51
2JKWUG,2,Sartén antiadherente,350.41,700.81
2JKWUG,3,Leche 1L,24.04,72.11
2JKWUG,1,Arroz 1kg,41.45,41.45
2JKWUG,2,Pan Baguette,30.74,61.49
2JKWUG,3,Refresco 2L,33.59,100.78
2KKOMP,1,Leche 1L,25.87,25.87
2KKOMP,3,Arroz 1kg,40.74,122.23
2KKOMP,3,Pollo 1kg,125.04,375.13
2KKOMP,3,Detergente 2kg,91.96,275.89
2KKOMP,2,Arroz 1kg,41.01,82.03
2KKOMP,2,Microondas,2030.24,4060.48
2KKOMP,1,Huevos 12pz,77.6,77.6
2KKOMP,2,Arroz 1kg,38.51,77.02
2KKOMP,2,Arroz 1kg,41.18,82.37
2KKOMP,3,Pollo 1kg,121.01,363.02
2KX9LY,1,Audífonos,1512.14,1512.14
2KX9LY,2,Refresco 2L,34.7,69.4
2KX9LY,1,Huevos 12pz,83.4,83.4
2KX9LY,3,Leche 1L,25.03,75.09
2KX9LY,2,Sartén antiadherente,351.14,702.27
2KX9LY,2,Huevos 12pz,76.43,152.87
2KX9LY,1,Licuadora,771.54,771.54
2KX9LY,1,Microondas,1910.27,1910.27
2KX9LY,3,Pollo 1kg,120.71,362.14
2KX9LY,1,Detergente 2kg,87.47,87.47
2LE3W6,2,Leche 1L,25.02,50.04
2LE3W6,2,Huevos 12pz,81.35,162.7
2LE3W6,3,Detergente 2kg,85.93,257.79
2LE3W6,3,Leche 1L,24.95,74.85
2LE3W6,1,Arroz 1kg,39.21,39.21
2LE3W6,2,Sartén antiadherente,352.98,705.97
2LE3W6,2,Refresco 2L,35.34,70.67
2LE3W6,1,Leche 1L,25.76,25.76
2LE3W6,1,Leche 1L,25.83,25.83
2LE3W6,2,Huevos 12pz,78.07,156.15
2LE3W6,2,Microondas,1926.12,3852.23
2MZIJ0,2,Leche 1L,25.59,51.18
2MZIJ0,2,Leche 1L,24.93,49.87
2MZIJ0,2,Audífonos,1426.54,2853.08
2MZIJ0,2,Pan Baguette,31.22,62.43
2MZIJ0,1,Arroz 1kg,41.68,41.68
2MZIJ0,1,Detergente 2kg,87.96,87.96
2MZIJ0,2,Huevos 12pz,78.11,156.22
2MZIJ0,1,Audífonos,1476.65,1476.65
2MZIJ0,3,Huevos 12pz,81.63,244.9
2MZIJ0,2,Leche 1L,24.17,48.33
2MZIJ0,3,Detergente 2kg,88.03,264.08
2OG5OC,3,Leche 1L,25.42,76.27
2OG5OC,2,Pollo 1kg,125.39,250.77
2OG5OC,2,Detergente 2kg,89.51,179.01
2OG5OC,1,Licuadora,780.9,780.9
2OG5OC,2,Leche 1L,24.56,49.13
2OG5OC,2,Microondas,2092.01,4184.02
2OG5OC,3,Leche 1L,25.02,75.06
2OG5OC,2,Detergente 2kg,94.36,188.72
2OG5OC,3,Leche 1L,24.33,72.99
2OG5OC,3,Huevos 12pz,76.96,230.87
2P5GYS,2,Pan Baguette,29.01,58.02
2P5GYS,1,Pan Baguette,30.78,30.78
2P5GYS,2,Huevos 12pz,76.61,153.22
2P5GYS,2,Sartén antiadherente,354.16,708.32
2P5GYS,1,Sartén antiadherente,353.1,353.1
2P5GYS,1,Microondas,2051.24,2051.24
2P5GYS,2,Pollo 1kg,117.96,235.92
2P5GYS,2,Sartén antiadherente,342.93,685.87
2P5GYS,3,Huevos 12pz,83.77,251.3
2P5GYS,2,Leche 1L,24.44,48.89
2PFQ4Y,5,Licuadora,828.16,4140.78
2PFQ4Y,2,Refresco 2L,34.16,68.32
2PFQ4Y,1,Microondas,2091.58,2091.58
2PFQ4Y,1,Audífonos,1512.44,1512.44
2PFQ4Y,1,Leche 1L,24.86,24.86
2PFQ4Y,1,Refresco 2L,153.48,153.48
2PFQ4Y,2,Refresco 2L,102.04,204.08
2S88JZ,5,Pan Baguette,30.07,150.35
2S88JZ,2,Detergente 2kg,88.59,177.19
2S88JZ,1,Pan Baguette,29.55,29.55
2S88JZ,2,Licuadora,797.2,1594.39
2S88JZ,3,Pollo 1kg,114.26,342.77
2S88JZ,3,Pollo 1kg,115.1,345.31
2S88JZ,2,Pollo 1kg,121.63,243.25
2S88JZ,2,Huevos 12pz,83.01,166.01
2S88JZ,3,Refresco 2L,34.09,102.27
2S88JZ,2,Audífonos,1425.88,2851.76
2S88JZ,1,Pan Baguette,28.91,28.91
2S88JZ,1,Pan Baguette,30.1,30.1
2S88JZ,3,Pan Baguette,31.36,94.07
2SAWT5,2,Licuadora,783.22,1566.44
2SAWT5,1,Arroz 1kg,41.15,41.15
2SAWT5,3,Arroz 1kg,40.48,121.45
2SAWT5,3,Arroz 1kg,39.4,118.19
2SAWT5,2,Refresco 2L,35.73,71.45
2SAWT5,2,Arroz 1kg,41.32,82.64
2SAWT5,2,Sartén antiadherente,342.11,684.21
2SAWT5,2,Leche 1L,23.81,47.62
2SAWT5,2,Sartén antiadherente,363.24,726.49
2SAWT5,3,Pan Baguette,28.78,86.35
2SAWT5,3,Sartén antiadherente,339.26,1017.79
2SYM4M,1,Leche 1L,24.79,24.79
2SYM4M,2,Refresco 2L,36.29,72.57
2SYM4M,3,Arroz 1kg,39.12,117.36
2SYM4M,3,Pan Baguette,31.3,93.91
2SYM4M,1,Leche 1L,25.79,25.79
2SYM4M,1,Detergente 2kg,86.17,86.17
2SYM4M,2,Refresco 2L,36.44,72.88
2SYM4M,2,Leche 1L,25.37,50.73
2SYM4M,2,Audífonos,1558.25,3116.49
2SYM4M,3,Pollo 1kg,122.99,368.98
2SYM4M,3,Leche 1L,25.05,75.15
2SYM4M,1,Licuadora,777.77,777.77
2SYM4M,1,Detergente 2kg,93.4,93.4
2SYM4M,1,Huevos 12pz,77.44,77.44
2TRSTX,3,Pollo 1kg,123.89,371.67
2TRSTX,2,Microondas,1928.49,3856.98
2TRSTX,4,Arroz 1kg,110.85,443.39
2TRSTX,3,Refresco 2L,35.47,106.41
2TRSTX,3,Huevos 12pz,81.63,244.9
2TRSTX,20,Celular básico,2881.05,57620.93
2UZE7L,3,Pollo 1kg,116.58,349.74
2UZE7L,3,Pan Baguette,31.41,94.22
2UZE7L,3,Refresco 2L,35.61,106.82
2UZE7L,2,Licuadora,802.94,1605.88
2UZE7L,1,Sartén antiadherente,341.78,341.78
2UZE7L,3,Leche 1L,24.84,74.51
2UZE7L,1,Leche 1L,25.91,25.91
2UZE7L,3,Huevos 12pz,83.62,250.85
2UZE7L,1,Audífonos,1447.39,1447.39
2UZE7L,2,Huevos 12pz,80.34,160.69
2W9YSG,3,Leche 1L,24.04,72.13
2W9YSG,1,Huevos 12pz,83.73,83.73
2W9YSG,2,Leche 1L,24.08,48.17
2W9YSG,1,Sartén antiadherente,339.2,339.2
2W9YSG,1,Pollo 1kg,124.21,124.21
2W9YSG,1,Huevos 12pz,79.9,79.9
2W9YSG,2,Leche 1L,24.73,49.45
2W9YSG,2,Huevos 12pz,77.59,155.17
2W9YSG,2,Pollo 1kg,116.44,232.88
2W9YSG,2,Audífonos,1534.91,3069.81
2W9YSG,2,Detergente 2kg,86.54,173.07
2W9YSG,2,Detergente 2kg,87.66,175.33
2WEFEB,1,Detergente 2kg,85.9,85.9
2WEFEB,1,Huevos 12pz,83.82,83.82
2WEFEB,1,Leche 1L,25.61,25.61
2WEFEB,1,Huevos 12pz,79.11,79.11
2WEFEB,1,Microondas,1997.9,1997.9
2WEFEB,1,Refresco 2L,35.98,35.98
2WEFEB,1,Audífonos,1554.29,1554.29
2WEFEB,3,Pan Baguette,29.71,89.14
2WEFEB,1,Huevos 12pz,77.12,77.12
2WEFEB,3,Refresco 2L,34.41,103.22
2WEFEB,2,Detergente 2kg,92.93,185.86
2WEFEB,1,Pollo 1kg,123.2,123.2
2WEFEB,3,Pollo 1kg,122.32,366.96
2XF2EJ,2,Huevos 12pz,83.72,167.44
2XF2EJ,3,Arroz 1kg,39.67,119.01
2XF2EJ,3,Licuadora,773.81,2321.42
2XF2EJ,1,Pollo 1kg,122.08,122.08
2XF2EJ,1,Leche 1L,23.82,23.82
2XF2EJ,2,Pollo 1kg,122.04,244.09
2XF2EJ,1,Detergente 2kg,92.84,92.84
2XF2EJ,1,Detergente 2kg,87.22,87.22
2XF2EJ,3,Arroz 1kg,38.03,114.1
2XF2EJ,1,Microondas,1914.01,1914.01
2XF2EJ,2,Huevos 12pz,82.25,164.5
2XF2EJ,3,Huevos 12pz,83.42,250.26
2Y5L5U,3,Sartén antiadherente,342.12,1026.36
2Y5L5U,1,Audífonos,1549.14,1549.14
2Y5L5U,2,Licuadora,775.66,1551.33
2Y5L5U,1,Arroz 1kg,40.77,40.77
2Y5L5U,3,Huevos 12pz,82.11,246.33
2Y5L5U,2,Refresco 2L,35.38,70.75
2Y5L5U,1,Refresco 2L,34.12,34.12
2Y5L5U,2,Arroz 1kg,41.79,83.59
2Y5L5U,1,Pan Baguette,30.03,30.03
2Y5L5U,3,Refresco 2L,33.74,101.22
2Y5L5U,2,Sartén antiadherente,346.84,693.67
2Y5L5U,3,Huevos 12pz,77.5,232.5
30DYX5,1,Detergente 2kg,90.04,90.04
30DYX5,2,Microondas,2040.66,4081.32
30DYX5,1,Licuadora,787.26,787.26
30DYX5,3,Refresco 2L,34.33,103.0
30DYX5,3,Pollo 1kg,123.77,371.32
30DYX5,3,Arroz 1kg,39.97,119.92
30DYX5,1,Huevos 12pz,81.13,81.13
30DYX5,2,Leche 1L,24.3,48.6
30DYX5,2,Arroz 1kg,40.59,81.18
30DYX5,1,Huevos 12pz,81.67,81.67
30LABD,2,Licuadora,760.29,1520.59
30LABD,2,Huevos 12pz,80.74,161.48
30LABD,2,Pan Baguette,29.88,59.76
30LABD,2,Pollo 1kg,120.5,241.0
30LABD,1,Pan Baguette,30.25,30.25
30LABD,1,Refresco 2L,36.72,36.72
30LABD,1,Arroz 1kg,41.49,41.49
30LABD,3,Refresco 2L,33.79,101.36
30LABD,2,Audífonos,1458.85,2917.7
30LABD,1,Pan Baguette,29.95,29.95
30LABD,3,Detergente 2kg,92.68,278.05
30LABD,1,Leche 1L,24.27,24.27
33RDZC,3,Pollo 1kg,120.18,360.53
33RDZC,3,Pan Baguette,29.52,88.57
33RDZC,3,Licuadora,797.9,2393.71
33RDZC,1,Sartén antiadherente,357.06,357.06
33RDZC,2,Huevos 12pz,77.26,154.51
33RDZC,2,Leche 1L,23.86,47.73
33RDZC,1,Detergente 2kg,86.56,86.56
33RDZC,1,Pan Baguette,29.55,29.55
33RDZC,1,Microondas,1948.57,1948.57
33RDZC,1,Sartén antiadherente,362.95,362.95
33RDZC,1,Arroz 1kg,40.46,40.46
33RDZC,1,Pan Baguette,29.04,29.04
33RDZC,2,Leche 1L,26.18,52.36
34FCCE,2,Sartén antiadherente,350.22,700.43
34FCCE,2,Refresco 2L,34.35,68.7
34FCCE,3,Huevos 12pz,80.33,241.0
34FCCE,5,Pollo 1kg,117.88,589.4
34FCCE,1,Microondas,1935.02,1935.02
34FCCE,2,Pollo 1kg,116.77,233.53
34FCCE,1,Pan Baguette,29.33,29.33
34FCCE,2,Pollo 1kg,118.86,237.72
34FCCE,1,Arroz 1kg,40.89,40.89
34FCCE,1,Microondas,2016.64,2016.64
357C49,3,Sartén antiadherente,345.61,1036.83
357C49,2,Huevos 12pz,76.31,152.61
357C49,3,Leche 1L,24.3,72.91
357C49,3,Arroz 1kg,38.27,114.82
357C49,2,Refresco 2L,35.48,70.97
357C49,2,Detergente 2kg,90.85,181.7
357C49,1,Audífonos,1515.91,1515.91
357C49,3,Pan Baguette,30.41,91.23
357C49,3,Pollo 1kg,124.73,374.18
357C49,1,Pan Baguette,30.23,30.23
357C49,3,Detergente 2kg,89.75,269.26
357C49,1,Audífonos,1451.5,1451.5
357C49,2,Huevos 12pz,79.45,158.91
357C49,2,Arroz 1kg,40.18,80.36
357C49,3,Leche 1L,25.91,77.74
35TCZ3,1,Leche 1L,23.98,23.98
35TCZ3,2,Licuadora,808.27,1616.53
35TCZ3,1,Refresco 2L,34.16,34.16
35TCZ3,2,Leche 1L,24.85,49.71
35TCZ3,3,Refresco 2L,34.39,103.18
35TCZ3,3,Leche 1L,24.8,74.41
35TCZ3,1,Pollo 1kg,117.16,117.16
35TCZ3,1,Licuadora,801.58,801.58
35TCZ3,1,Detergente 2kg,92.79,92.79
35TCZ3,1,Pan Baguette,28.54,28.54
35TCZ3,1,Leche 1L,25.82,25.82
35TCZ3,1,Arroz 1kg,41.53,41.53
35TCZ3,1,Licuadora,787.01,787.01
35TCZ3,1,Microondas,2012.14,2012.14
